yyyy.mm.dd,hh.mm.ss.ss,lat,lon,depth,ML,Nsta,RMS,intensity,induced,locality,county
02/12/1998, 22:44:35.0,51.893,-3.668,13.3,0.7,NA,NA, ,NA, SENNYBRIDGE,POWYS
07/12/1998, 10:50:58.2,51.673,-3.2,7.7,1.4,NA,NA, ,NA, BLACKWOOD,GWENT
25/12/1998, 08:49:44.1,51.809,-3.983,18.8,1.5,NA,NA, ,NA, AMMANFORD,DYFED
03/03/1999, 23:02:44.2,51.73,-3.259,0.3,1,NA,NA, ,NA, NEW TREDEGAR,MID GLAM
08/03/1999, 01:19:51.2,51.711,-3.304,2.2,1.1,NA,NA, ,NA, BEDLINOG,MID GLAMORGAN
18/03/1999, 02:38:22.1,51.714,-3.296,1.9,1.1,NA,NA, ,NA, BEDLINOG,MID GLAMORGAN
13/06/1999, 20:22:13.6,51.692,-3.233,2.6,0.9,NA,NA, ,NA, BARGOED,MID GLAMORGAN
09/07/1999, 14:31:11.9,51.697,-3.219,2.1,1.9,NA,NA,3,NA, BARGOED,MID GLAMORGAN
30/07/1999, 09:31:12.3,51.689,-3.201,6.4,2.7,NA,NA, ,NA, BARGOED,MID GLAMORGAN
30/07/1999, 22:43:17.8,51.691,-3.188,6.5,1.3,NA,NA, ,NA, BARGOED,MID GLAMORGAN
31/07/1999, 07:33:48.5,51.695,-3.212,7.3,1.1,NA,NA, ,NA, BARGOED,MID GLAMORGAN
13/08/1999, 05:28:58.6,51.689,-3.215,7.4,2.1,NA,NA, ,NA, BARGOED,MID GLAMORGAN
25/10/1999, 19:15:20.7,51.965,-3.57,14.1,3.6,NA,NA,5,NA, SENNYBRIDGE,POWYS
12/11/1999, 13:27:43.6,51.965,-3.566,15.9,1.9,NA,NA, ,NA, SENNYBRIDGE,POWYS
20/01/2000, 14:10:51.0,51.614,-3.625,11.4,1.8,NA,NA, ,NA, MAESTEG,MID GLAMORGAN
03/02/2000, 04:22:44.4,51.381,-2.773,2.3,0.8,NA,NA,4,NA, BRISTOL,AVON
22/03/2000, 01:35:09.1,51.684,-3.23,1,1.4,NA,NA, ,NA, BARGOED,MID GLAMORGAN
06/04/2000, 20:16:51.1,51.892,-2.975,15,0.8,NA,NA, ,NA, ABERGAVENNY,GWENT
18/04/2000, 17:29:57.4,51.856,-2.774,16.7,0.7,NA,NA, ,NA, MONMOUTH,GWENT
26/05/2000, 20:09:45.5,51.965,-3.572,14.2,1.6,NA,NA, ,NA, SENNYBRIDGE,POWYS
14/02/2001, 22:51:33.8,51.869,-2.871,13,1.2,NA,NA, ,NA, ABERGAVENNY,GWENT
21/04/2001, 14:35:54.2,51.594,-3.301,16.9,1.9,NA,NA, ,NA, PONTYPRIDD,GWENT
09/05/2001, 23:31:17.4,51.752,-3.735,21,1.2,NA,NA, ,NA, YSTRADGYNLAIS,POWYS
05/06/2001, 10:21:04.9,51.431,-2.736,5.1,1.2,NA,NA, ,NA, BRISTOL,AVON
20/06/2001, 11:45:14.6,51.948,-3.09,28.8,1.8,NA,NA, ,NA, TALGARTH,POWYS
17/07/2001, 21:36:24.4,51.636,-3.074,4.3,0.7,NA,NA, ,NA, CWMBRAN,GWENT
25/08/2001, 03:10:13.6,52.032,-2.837,18.5,0.4,NA,NA, ,NA, HEREFORD,HER & WOR
31/08/2001, 22:32:24.4,51.83,-2.906,12.8,1,NA,NA, ,NA, ABERGAVENNY,GWENT
13/09/2001, 23:45:34.3,52.036,-2.832,20.7,1,NA,NA, ,NA, HEREFORD,HER & WOR
16/09/2001, 02:44:31.4,51.742,-4.134,13.5,1.8,NA,NA, ,NA, LLANELLI,DYFED
10/10/2001, 02:52:25.3,51.698,-3.255,6.5,3.1,NA,NA,4,NA, BARGOED,MID GLAMORGAN
10/10/2001, 05:01:48.0,51.7,-3.253,5.3,1.6,NA,NA, ,NA, BARGOED,MID GLAMORGAN
18/10/2001, 03:50:13.6,51.703,-3.255,7.9,2.5,NA,NA,4,NA, BARGOED,MID GLAMORGAN
22/10/2001, 15:16:48.3,51.702,-3.254,7.6,1.6,NA,NA, ,NA, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:09.2,51.702,-3.258,5.1,1.7,NA,NA, ,NA, BARGOED,MID GLAMORGAN
28/01/2002, 00:30:14.8,51.7,-3.257,6.3,2.5,NA,NA, ,NA, BARGOED,MID GLAMORGAN
12/02/2002, 19:13:16.2,51.701,-3.256,5.2,3,11,0.1,4,NA, BARGOED,MID GLAMORGAN
17/02/2002, 15:44:06.7,51.706,-3.261,2.4,2,10,0.1, ,NA, BARGOED,MID GLAMORGAN
24/02/2002, 23:18:35.4,51.7,-3.272,3.2,1.7,9,0.1, ,NA, BARGOED,MID GLAMORGAN
03/03/2002, 08:10:39.9,52.122,-2.71,13.5,0.8,5,0, ,NA, HEREFORD,HER & WOR
16/03/2002, 05:07:14.7,51.702,-3.266,2.2,1.4,7,0.1, ,NA, BARGOED,MID GLAMORGAN
04/04/2002, 08:45:46.8,51.662,-3.402,8,1.5,6,0.1, ,NA, MOUNTAIN ASH,MID GLAMO
15/05/2002, 07:21:39.7,51.601,-2.872,24,1.2,6,0, ,NA, NEWPORT,GWENT
20/06/2002, 17:26:41.8,51.567,-3.081,14.3,2.9,13,0.1,3,NA, CARDIFF,S GLAMORGAN
01/08/2002, 23:14:56.5,51.812,-3.006,15.3,1.6,11,0.1, ,NA, ABERGAVENNY,GWENT
18/09/2002, 05:20:10.3,51.713,-3.588,1.5,2.1,11,0.2, ,NA, GLYN-NEATH,W GLAMORGAN
21/10/2002, 00:33:59.8,52.057,-3.388,12.3,1.7,11,0.1, ,NA, BRECON,POWYS
28/12/2002, 14:36:03.2,51.708,-2.861,25.9,2.4,13,0.1, ,NA, USK,GWENT
21/01/2003, 01:40:55.8,51.671,-3.058,9.4,1.6,7,0.1, ,NA, PONTYPOOL,GWENT
23/01/2003, 17:34:31.7,51.716,-3.336,10.3,1.5,8,0.1, ,NA, MERTHYR TYDFIL,M GLAMO
25/01/2003, 19:20:59.4,51.669,-3.052,3.2,1.5,10,0.1, ,NA, PONTYPOOL,GWENT
17/03/2003, 10:24:14.2,51.653,-3.06,5,1.1,7,0.1, ,NA, CWMBRAN,GWENT
14/04/2003, 14:35:48.3,51.698,-3.246,2.1,1.4,5,0, ,NA, BARGOED,MID GLAMORGAN
08/05/2003, 19:38:24.1,51.994,-3.617,7.3,2.3,24,0.2, ,NA, LLANDOVERY,POWYS
10/05/2003, 02:03:07.3,51.477,-3.522,7,1.4,12,0.1, ,NA, COWBRIDGE,SOUTH GLAM
07/06/2003, 21:14:03.8,51.999,-3.214,23,1.1,6,0, ,NA, TALGARTH,POWYS
12/07/2003, 14:09:49.7,52.119,-3.567,11.2,0.8,10,0.1, ,NA, LLANGAMMARCH WELLS,POW
22/11/2003, 21:22:48.7,51.395,-2.655,14.7,1.8,13,0.2, ,NA, BRISTOL,AVON
12/12/2003, 02:39:40.5,51.692,-3.035,15.3,1.1,8,0.1, ,NA, PONTYPOOL,GWENT
24/02/2004, 22:09:51.8,52.09,-3.18,7.5,1,7,0.1, ,NA, HAY-ON-WYE,HER & WOR
05/03/2004, 04:50:37.8,52.088,-2.898,13.7,1.3,5,0, ,NA, HEREFORD,HER & WOR
07/03/2004, 05:26:53.0,51.669,-3.096,0.8,1.3,9,0, ,NA, NEWBRIDGE,GWENT
08/04/2004, 20:53:42.2,51.837,-2.94,20,1.3,9,0.1, ,NA, ABERGAVENNY,GWENT
29/06/2004, 06:13:29.5,51.948,-3.5,16.6,2.2,11,0.2, ,NA, SENNYBRIDGE,POWYS
01/12/2004, 05:35:54.6,51.763,-3.017,22.9,1.9,10,0.1, ,NA, BLAENAVON,GWENT
31/12/2004, 07:56:44.5,51.443,-2.718,18.4,1.2,6,0.1, ,NA, BRISTOL,AVON
12/05/2005, 12:26:15.5,51.906,-3.86,9.2,2.3,21,0.3, ,NA, LLANDEILO,DYFED
12/05/2005, 20:06:06.8,51.907,-3.862,10.2,2.1,22,0.3, ,NA, LLANDEILO,DYFED
20/05/2005, 05:28:08.1,51.916,-3.538,17.6,1,5,0.1, ,NA, SENNYBRIDGE,POWYS
20/05/2005, 11:19:47.0,51.896,-3.843,10.9,1.3,8,0.1, ,NA, LLANDEILO,DYFED
21/05/2005, 18:01:56.6,51.898,-3.856,10,1.2,10,0.2, ,NA, LLANDEILO,DYFED
21/05/2005, 20:17:21.0,51.907,-3.863,11.2,1.4,10,0.2, ,NA, LLANDEILO,DYFED
05/06/2005, 13:01:17.7,51.969,-2.878,11.2,0.8,9,0.2, ,NA, HEREFORD,HEREFORDSHIRE
29/07/2005, 19:12:58.7,51.855,-4.912,4.4,1.6,11,0.1, ,NA, HAVERFORDWEST,DYFED
01/08/2005, 21:11:56.2,51.704,-3.173,2,1.2,8,0.1, ,NA, BLACKWOOD,GWENT
28/08/2005, 19:38:46.0,52.184,-3.068,11.9,1.6,10,0.4, ,NA, KINGTON,HEREFORDSHIRE
09/09/2005, 15:24:07.6,52.009,-2.801,13.8,0.8,5,0, ,NA, HEREFORD,HEREFORDSHIRE
04/10/2005, 15:37:06.7,51.636,-2.877,16.2,1.5,6,0.1, ,NA, NEWPORT,GWENT
23/03/2006, 18:56:29.2,51.752,-3.076,14.3,1.8,12,0.2, ,NA, ABERTILLERY,GWENT
26/09/2006, 19:34:36.6,52.041,-3.14,19.2,2.1,19,0.2, ,NA, HAY-ON-WYE,HER & WORC
26/09/2006, 21:20:35.0,52.064,-2.645,9.7,1.3,8,0.1, ,NA, HEREFORD,HER & WORC
30/11/2006, 21:51:09.1,51.411,-4.578,6.2,1.6,8,0.2, ,NA, BRISTOL CHANNEL,
06/03/2007, 11:41:17.5,52.015,-3.061,23.7,1.4,6,0.3, ,NA, HAY-ON-WYE,HER & WOR
30/06/2007, 01:49:18.6,51.728,-3.419,7.5,1.3,10,0.3, ,NA, ABERDARE,MID GLAMORGAN
06/05/2008, 06:25:51.1,52.126,-3.911,5.4,2.2,13,0.4, ,NA, LAMPETER,CEREDIGION
16/06/2008, 01:10:14.2,51.598,-3.639,5.2,1.5,6,0.3, ,NA, MAESTEG,BRIDGEND
02/07/2008, 10:37:19.0,52.101,-3.406,8.4,2.1,10,0.3, ,NA, BUILTH WELLS,POWYS
10/09/2008, 15:05:50.6,51.846,-3.416,14.1,1.4,6,0.2, ,NA, BRECON,POWYS
04/03/2009, 12:04:27.1,51.528,-3.054,12.6,1.6,5,0.1, ,NA, NEWPORT,SOUTH WALES
29/03/2009, 03:02:43.4,52.174,-3.147,15.1,1.1,5,0.2, ,NA, GLADESTRY,POWYS
07/04/2009, 03:05:15.9,51.9,-3.218,4.8,0.8,4,0.1, ,NA, BRECON,POWYS
05/06/2009, 19:42:07.1,51.623,-3.645,3.6,2.9,22,0.5,3,NA, MAESTEG,BRIDGEND
10/06/2009, 04:59:56.4,51.807,-3.423,12.3,1.9,12,0.3, ,NA, VAYNOR,MERTHYR TYDFIL
06/10/2009, 05:05:55.4,51.773,-4.101,11.7,2.5,18,0.5, ,NA, LLANNON,CARMARTHENSHIRE
02/12/2009, 17:52:59.2,51.697,-3.237,8.5,2.1,12,0.3, ,NA, BARGOED,CAERPHILLY
15/12/2009, 15:25:26.3,51.709,-4.085,8.2,1.6,11,0.3, ,NA, LLANELLI,CARMARTHNSHIRE
07/02/2010, 13:17:47.6,51.956,-4.281,7.9,1.2,8,0.3, ,NA, RHOS,CARMARTHENSHIRE
10/09/2010, 12:05:25.0,51.826,-3.022,25.6,1.6,10,0.2, ,NA, ABERGAVENNY,GWENT
12/09/2010, 05:14:56.1,51.711,-3.397,9.8,1.3,6,0.1, ,NA, ABERDARE,MID GLAMORGAN
14/12/2010, 12:34:35.3,52.075,-3.397,4.3,1,6,0.1, ,NA, BUILTH WELLS,POWYS
17/01/2011, 14:28:11.2,51.595,-3.589,10.1,1.8,10,0.2, ,NA, MAESTEG,BRIDGEND
09/07/2011, 21:55:24.3,51.777,-3.046,17.4,1.3,5,0.1, ,NA, ABERGAVENNEY,GWENT
11/10/2011, 15:32:17.2,51.798,-3.146,19.3,1.4,9,0.1, ,NA, BRYNMAWR,GWENT
15/11/2011, 16:05:54.4,51.616,-3.581,9.3,1.5,10,0.3,2,NA, MAESTEG,BRIDGEND
16/01/2012, 12:11:50.2,51.668,-3.225,5.1,1,4,0.1, ,NA, BARGOED,CAERPHILLY
19/02/2012, 13:34:43.7,51.634,-2.96,12.6,1.9,10,0.2, ,NA, PONTHIR,MONMOUTHSHIRE
19/04/2012, 07:41:31.7,51.62,-3.602,8,1.2,8,0.2, ,NA, MAESTEG,BRIDGEND
11/05/2012, 18:17:14.2,51.852,-4.416,5,1.8,12,0.3, ,NA, CARMARTHEN,DYFED
15/05/2012, 06:41:44.8,51.808,-3.205,11.5,2.5,13,0.4, ,NA, RASSAU,BLAENAU GWENT
08/12/2012, 19:49:08.0,52.045,-3.602,8.5,1.6,12,0.2, ,NA, LLANWRTYD WELLS,POWYS
29/12/2012, 22:30:50.0,51.94,-2.819,14.8,1.4,6,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
08/02/2013, 18:04:22.7,51.681,-3.664,3.1,1.1,6,0.4, ,NA, MAESTEG,BRIDGEND
07/04/2013, 08:08:12.1,51.691,-3.766,9.2,1.2,6,0.3, ,NA, NEATH,NEATH PORT TALBOT
01/05/2013, 05:19:51.8,52.076,-2.809,7.7,1,4,0.1, ,NA, HEREFORD,HEREFORDSHIRE
08/05/2013, 00:58:42.9,51.915,-4.133,12.9,0.9,4,0.3, ,NA, BRECHFA,CARMARTHENSHIRE
26/06/2013, 19:59:38.2,51.708,-3.137,12.5,0.9,5,0.1, ,NA, BRYNITHEL,BLAENAU GWENT
17/09/2013, 03:22:19.9,51.866,-5.03,10.3,1,4,0.2, ,NA, ROCH,PEMBROKESHIRE
22/09/2013, 23:06:02.1,51.763,-4.252,2.7,1.4,4,0.1, ,NA, LLANNON,CARMARTHENSHIRE
15/10/2013, 11:44:52.7,51.92,-2.784,19.6,1,4,0.1, ,NA, ORCOP,HEREFORDSHIRE
19/12/2013, 09:30:25.0,52.045,-3.658,4.5,1.9,9,0.3, ,NA, LLANWRTYD WELLS,POWYS
28/04/2014, 03:44:06.5,51.845,-4.784,14.1,1.7,8,0.4, ,NA, WISTON,PEMBROKESHIRE
08/05/2014, 00:19:53.9,52.007,-3.077,16.2,1.8,7,0.2, ,NA, DORSTONE,HEREFORDSHIRE
09/05/2014, 03:30:26.7,51.835,-3.379,2.8,0.7,5,0.3, ,NA, LLANGYNIDR,POWYS
27/05/2014, 14:40:32.1,51.51,-2.805,3.8,1.4,7,0.2, ,NA, BRISTOL CHANNEL,
31/07/2014, 20:24:12.5,51.724,-3.678,5.7,0.9,5,0.2, ,NA, NEATH,NEATH PORT TALBOT
17/08/2014, 20:57:26.9,52.022,-2.797,7.5,1.1,4,0.3, ,NA, HEREFORD,HEREFORDSHIRE
04/11/2014, 15:50:18.5,52.022,-3.534,8.2,0.9,3,0.1, ,NA, BRECON,POWYS
08/11/2014, 06:00:56.1,51.693,-3.073,1.7,1.9,12,0.3, ,NA, PONTYPOOL,TORFAEN
04/12/2014, 16:07:06.5,51.666,-3.114,6.1,1.9,7,0.1,2,NA, NEWBRIDGE,CAERPHILLY
25/02/2015, 10:41:24.9,51.636,-3.594,4.8,2,12,0.3,3,NA, BLAENGARW,BRIDGEND
24/03/2015, 08:44:36.0,52.145,-3.025,10.1,1.1,5,0, ,NA, KINGTON,HEREFORDSHIRE
20/05/2015, 17:41:45.6,51.887,-2.937,21.8,0.8,5,0.2, ,NA, PANDY,MONMOUTHSHIRE
27/05/2015, 01:22:03.4,51.612,-3.111,5.7,0.7,5,0.1, ,NA, RISCA,CAERPHILLY
12/06/2015, 09:38:35.7,51.714,-4.159,6,1.8,7,0.3, ,NA, LLANELLI,CARMARTHS
02/08/2015, 03:42:27.7,51.729,-4.019,7.5,1.3,10,0.3, ,NA, PONTARDDULAIS,SWANSEA
04/09/2015, 18:14:40.2,51.843,-2.876,17.7,0.8,6,0.2, ,NA, CROSS ASH,MONMOUTHSHIRE
05/10/2015, 02:53:38.4,51.663,-3.163,2.2,1,5,0.2, ,NA, NEWBRIDGE,CAERPHILLY
05/10/2015, 03:44:59.1,51.66,-3.16,2.8,1.4,8,0.2, ,NA, NEWBRIDGE,CAERPHILLY
05/10/2015, 09:54:39.6,51.651,-3.145,2.2,0.8,5,0.2, ,NA, NEWBRIDGE,CAERPHILLY
16/10/2015, 00:21:18.0,51.672,-3.168,2.4,0.9,8,0.3, ,NA, NEWBRIDGE,CAERPHILLY
13/12/2015, 01:39:23.4,51.655,-3.167,9,1.3,7,0.3, ,NA, BLACKWOOD,CAERPHILLY
13/12/2015, 05:28:18.8,51.651,-3.209,5,2.4,12,0.3, ,NA, BLACKWOOD,CAERPHILLY
26/12/2015, 22:11:10.7,51.908,-4.088,7.4,1.1,5,0.6, ,NA, LLANFYNDD,CARMS
27/12/2015, 11:08:47.3,51.662,-3.202,9.3,0.8,4,0.1, ,NA, BLACKWOOD,CAERPHILLY
27/12/2015, 14:33:52.7,51.666,-3.179,11.2,1.8,9,0.3, ,NA, BLACKWOOD,CAERPHILLY
27/12/2015, 21:54:49.0,51.661,-3.183,9,1.8,9,0.2, ,NA, BLACKWOOD,CAERPHILLY
28/12/2015, 22:11:12.9,51.663,-3.174,10.6,1.6,6,0.6, ,NA, BLACKWOOD,CAERPHILLY
30/12/2015, 01:03:52.1,51.662,-3.157,11.4,1.9,7,0.4,2,NA, BLACKWOOD,CAERPHILLY
01/01/2016, 22:32:21.3,51.664,-3.162,7.9,1.2,6,0.5, ,NA, NEWBRIDGE,CAERPHILLY
31/01/2016, 06:02:39.6,51.586,-3.066,10.8,0.9,6,0.2, ,NA, ROGERSTONE,NEWPORT
21/03/2016, 23:15:21.6,51.662,-3.217,3.3,0.9,9,0.3, ,NA, NEWBRIDGE,CAERPHILLY
18/04/2016, 20:49:37.0,51.974,-2.753,4,1.7,15,0.4,2,NA, HEREFORD,HEREFORDSHIRE
03/05/2016, 22:49:46.4,51.96,-2.899,8.7,0.8,8,0.3, ,NA, PONTRILAS,HEREFORDSHIRE
24/05/2016, 08:08:19.6,51.728,-4.022,6.7,0.7,6,0.2, ,NA, PONTARDDULAIS,SWANSEA
22/07/2016, 00:38:20.4,51.929,-3.118,16.3,0.6,6,0.2, ,NA, CRICKHOWELL,POWYS
25/07/2016, 03:08:05.0,51.945,-2.698,6.9,0.6,6,0.2, ,NA, ORCOP,HEREFORDSHIRE
13/10/2016, 18:09:11.7,51.739,-3.37,11.6,0.7,7,0.1, ,NA, MERTHYR TYDFIL,MERTHYR
29/10/2016, 02:02:35.0,51.674,-3.718,9,1,8,0.2, ,NA, NEATH,NEATH PORT TALBOT
11/11/2016, 13:54:22.9,51.704,-3.003,14.9,0.8,8,0.3, ,NA, PONTYPOOL,TORFAEN
13/11/2016, 05:21:35.5,52.074,-2.926,11.6,0.4,4,0.1, ,NA, MOCCAS,HEREFORDSHIRE
14/11/2016, 07:20:09.1,51.888,-3.17,4.9,2.1,13,0.5, ,NA, CRICKHOWELL,POWYS
10/12/2016, 01:22:17.7,51.796,-4.03,11.8,1.9,8,0.3, ,NA, SARON,CARMARTHENSHIRE
27/12/2016, 18:45:21.3,51.508,-3.114,13,0.9,9,0.2, ,NA, RUMNEY,CARDIFF
30/12/2016, 21:57:48.3,51.72,-3.676,7.5,0.4,6,0.2, ,NA, GLYNNEATH,NP TALBOT
06/01/2017, 23:09:01.7,51.622,-3.159,11.7,0.9,9,0.3, ,NA, YNYSDDU,CAERPHILLY
17/01/2017, 01:16:23.1,51.635,-3.008,6.3,0.5,6,0.3, ,NA, CWMBRAN,TORFAEN
21/01/2017, 21:57:56.8,51.701,-3.174,22.7,1.1,4,0, ,NA, BARGOED,CAERPHILLY
09/02/2017, 09:21:41.3,51.621,-3.201,7.5,0.7,6,0.2, ,NA, YNYSDDU,CAERPHILLY
14/02/2017, 23:00:06.0,51.88,-4.593,8.1,1.4,13,0.3, ,NA, LLANBOIDY,CARMARTHS
28/03/2017, 06:12:05.2,51.974,-2.744,3.9,0.9,6,0.2, ,NA, HEREFORD,HEREFORDSHIRE
10/06/2017, 12:46:39.8,51.401,-2.895,12,1.3,9,0.1, ,NA, CLEVEDON,NORTH SOMERSET
11/07/2017, 01:23:57.7,51.754,-3.03,16.4,1.3,9,0.2, ,NA, LLANOVER,MONMOUTHSHIRE
11/07/2017, 04:35:55.2,51.581,-3.2,12.6,1.1,7,0.2, ,NA, BEDWAS,CAERPHILLY
16/07/2017, 10:28:48.7,51.695,-3.23,7.5,2.1,12,0.2, ,NA, BARGOED,CAERPHILLY
24/07/2017, 21:59:02.5,51.573,-3.211,11.1,0.7,7,0.2, ,NA, CAERPHILLY,CAERPHILLY
10/09/2017, 09:52:45.4,51.687,-4.44,8.1,0.6,4,0.4, ,NA, CARMARTHEN BAY,
13/10/2017, 10:15:43.3,51.855,-3.059,14.6,1,3,0.1, ,NA, GOVILON,MONMOUTHSHIRE
12/12/2017, 02:51:42.6,51.782,-2.95,13.8,1.4,7,0.3, ,NA, LLANOVER,MONMOUTHSHIRE
29/12/2017, 02:03:02.3,52.025,-3.763,7.4,1,6,0.1, ,NA, LLANDOVERY,CARMARTHS
06/01/2018, 19:22:48.5,51.677,-2.957,5.9,1,8,0.3, ,NA, LLANGYBI,MONMOUTHSHIRE
11/01/2018, 17:32:09.8,52.106,-4.237,13.4,0.9,7,0.3, ,NA, LLANWENOG,CEREDIGION
16/02/2018, 22:21:06.3,51.774,-4.158,7.8,0.7,8,0.2, ,NA, PONTYBEREM,CARMARTHS
17/02/2018, 14:31:07.6,51.767,-3.833,7.5,4.6,42,0.5,5,NA, CWMLLYNFELL,NPT
17/02/2018, 14:35:21.0,51.76,-3.821,7.5,1.8,8,0.3, ,NA, CWMLLYNFELL,NPT
17/02/2018, 14:40:22.6,51.76,-3.82,7.5,0.7,5,0.2, ,NA, CWMLLYNFELL,NPT
17/02/2018, 15:09:35.5,51.749,-3.824,7.8,1.2,6,0.2, ,NA, CWMLLYNFELL,NPT
17/02/2018, 16:07:10.4,51.756,-3.823,8,0.5,4,0.1, ,NA, CWMLLYNFELL,NPT
17/02/2018, 16:27:06.6,51.767,-3.828,7.8,1.5,6,0.1, ,NA, CWMLLYNFELL,NPT
17/02/2018, 23:17:32.7,51.759,-3.819,7.8,2.2,16,0.4, ,NA, CWMLLYNFELL,NPT
18/02/2018, 11:00:33.8,51.76,-3.825,7.7,1.6,11,0.4, ,NA, CWMLLYNFELL,NPT
24/02/2018, 05:37:15.1,51.816,-2.933,11.6,1.1,6,0.2, ,NA, LLANARTH,MONMOUTHSIRE
04/03/2018, 00:00:38.7,52.082,-3.407,3.8,0.9,9,0.2, ,NA, BUILTH WELLS,POWYS
20/04/2018, 14:59:36.4,51.912,-2.935,20.7,2.1,14,0.2, ,NA, PANDY,MONMOUTHSHIRE
27/04/2018, 16:30:16.8,52.091,-3.372,5.3,1.7,13,0.3, ,NA, BUILTH WELLS,POWYS
10/05/2018, 02:44:14.6,51.999,-4.386,4.8,0.8,5,0.2, ,NA, PENBOYR,CARMARTHENSHIRE
26/05/2018, 02:53:26.7,51.764,-3.824,7.8,0.9,7,0.3, ,NA, CWMLLYNFELL,NPT
04/10/2018, 17:35:05.8,52.03,-3.067,16.1,0.9,5,0.2, ,NA, CRASWELL,HEREFORDSHIRE
12/10/2018, 14:21:25.4,51.658,-3.118,6.8,2.4,11,0.3, ,NA, NEWBRIDGE,CAERPHILLY
13/10/2018, 04:37:20.7,51.886,-3.292,7.3,0.8,4,0.4, ,NA, TALYBONT-ON-USK,POWYS
15/10/2018, 09:49:19.8,51.984,-3.576,7.9,0.9,5,0.1, ,NA, SENNYBRIDGE,POWYS
12/12/2018, 16:45:46.7,51.924,-4.447,6.4,1.4,8,0.3, ,NA, PEN-Y-BONT,CARMARTHS
10/01/2019, 00:42:21.6,51.804,-4.456,4.6,0.9,8,0.2, ,NA, ST CLEARS,CARMARTHS
30/01/2019, 11:53:15.9,52.015,-2.861,8.3,1,4,0.2, ,NA, KINGSTONE,HEREFORDSHIRE
25/02/2019, 05:47:33.0,51.765,-3.828,7.7,0.8,6,0.2, ,NA, CWMLLYNFELL,NPT
14/03/2019, 14:30:59.7,52.085,-2.898,23.4,2.4,12,0.3,5,NA, BOLIVIA,
27/03/2019, 10:05:13.5,51.782,-3.227,7.5,0.9,8,0.2, ,NA, EBBW VALE,BLAENAU GWENT
21/04/2019, 23:58:50.8,51.881,-4.698,6.4,1.1,10,0.3, ,NA, LLANBOIDY,CARMARTHS
30/05/2019, 01:21:28.8,51.951,-2.925,14.1,1.2,7,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
30/05/2019, 01:21:50.5,51.947,-2.937,15.5,1.4,6,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
05/11/2019, 22:05:41.1,51.987,-3.498,10.2,1,8,0.2, ,NA, SENNYBRIDGE,POWYS
19/11/2019, 08:38:48.8,52.19,-3.644,10.5,0.8,6,0.1, ,NA, ABERGWESYN,POWYS
29/11/2019, 17:21:45.2,51.855,-2.961,19.4,0.7,6,0.1, ,NA, ABERGAVENNY,MON'SHIRE
01/01/2020, 17:28:35.5,51.603,-3.515,5.6,1.5,9,0.4, ,NA, OGMORE VALE,BRIDGEND
01/01/2020, 19:43:43.7,52.088,-2.683,4.2,0.4,5,0.1, ,NA, HEREFORD,HEREFORDSHIRE
05/01/2020, 16:57:55.7,51.597,-3.513,5.7,1.5,10,0.4, ,NA, OGMORE VALE,BRIDGEND
06/01/2020, 02:35:08.7,51.602,-3.523,4.8,1.8,10,0.4, ,NA, OGMORE VALE,BRIDGEND
24/03/2020, 17:01:32.6,51.989,-2.862,15.2,0.5,5,0.1, ,NA, PONTRILAS,HEREFORDSHIRE
24/03/2020, 17:19:20.1,51.985,-2.886,16.1,2.3,15,0.2, ,NA, PONTRILAS,HEREFORDSHIRE
09/04/2020, 00:57:00.1,51.669,-3.201,3.3,0.7,4,0.1, ,NA, BLACKWOOD,CAERPHILLY
11/04/2020, 14:55:31.5,51.95,-3.506,14.9,0.7,9,0.3, ,NA, SENNYBRIDGE,POWYS
05/05/2020, 04:35:26.2,51.666,-3.219,3.9,1.3,4,0.1, ,NA, BLACKWOOD,CAERPHILLY
13/05/2020, 09:24:06.4,51.666,-3.224,3.6,1.1,4,0.1, ,NA, BLACKWOOD,CAERPHILLY
14/05/2020, 23:55:55.4,51.757,-3.923,10.1,1,9,0.3, ,NA, GARNSWLLT,SWANSEA
08/06/2020, 19:15:54.9,51.58,-3.473,11.1,0.8,6,0.2, ,NA, HENDREFORGAN,RHONDDA CT
17/06/2020, 05:54:29.5,51.546,-2.939,20.7,0.8,6,0.2, ,NA, GOLDCLIFF,NEWPORT
26/06/2020, 06:11:07.8,51.549,-2.922,22,1.1,7,0.2, ,NA, GOLDCLIFF,NEWPORT
10/07/2020, 14:36:12.0,51.575,-3.053,20.3,1.6,7,0.3, ,NA, ROGERSTONE,NEWPORT
07/08/2020, 06:22:34.8,52.02,-3.577,14.1,1.1,5,0.1, ,NA, TIRABAD,POWYS
08/08/2020, 11:09:41.7,51.592,-3.405,2.1,1,5,0.2, ,NA, TONYREFAIL,RHONDDA CT
12/08/2020, 04:35:22.4,51.877,-2.833,18.7,0.9,7,0.1, ,NA, CROSS ASH,MONMOUTHSHIRE
20/08/2020, 16:12:19.9,52.018,-3.562,13.9,1.2,6,0.2, ,NA, TIRABAD,POWYS
30/08/2020, 18:10:19.9,51.593,-3.421,2.5,1.3,10,0.3,3,NA, TONYREFAIL,RHONDDA CT
